student_id,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,study_method_coaching,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
347,b.tech,6.33,48.0,0,7.6,0,1,1,74.5,True,False,False,False,False
348,b.com,7.86,65.9,0,7.9,2,2,1,100.0,True,False,False,False,False
349,bca,3.19,52.4,0,5.7,1,0,1,55.9,True,False,False,False,False
350,ba,2.73,47.2,0,9.9,0,2,1,49.7,False,False,True,False,False
351,bca,1.36,75.5,0,7.6,2,2,2,53.3,False,False,False,False,True
352,diploma,3.8,80.8,0,8.3,0,0,1,69.6,False,False,False,True,False
353,diploma,5.23,55.5,0,8.1,2,0,1,66.8,True,False,False,False,False
354,bba,2.5,40.6,1,5.3,0,2,1,37.8,False,True,False,False,False
355,bba,3.89,98.2,0,7.6,0,1,0,80.2,True,False,False,False,False
356,bca,4.3,68.5,0,9.2,2,1,1,77.2,False,False,False,False,True
357,b.sc,2.2,79.1,1,8.6,1,0,1,42.5,True,False,False,False,False
358,b.com,0.19,44.5,1,6.7,0,2,0,38.9,True,False,False,False,False
359,b.com,1.72,77.2,0,7.3,2,1,2,43.0,False,True,False,False,False
360,bca,6.43,85.8,0,7.8,0,2,1,100.0,False,False,False,True,False
361,b.com,2.22,42.8,0,6.2,1,2,1,39.8,False,False,False,True,False
362,b.tech,0.11,71.4,0,6.0,0,1,2,28.0,False,True,False,False,False
363,bca,3.4,48.5,0,6.7,0,2,2,68.4,False,False,False,True,False
364,bca,5.46,48.8,0,9.9,2,0,0,67.0,False,False,True,False,False
365,bba,6.02,76.9,0,8.2,1,2,1,81.0,True,False,False,False,False
366,diploma,3.31,77.2,0,4.8,1,1,1,78.0,True,False,False,False,False
367,bca,4.57,73.2,0,4.7,1,1,1,86.2,False,True,False,False,False
368,diploma,5.96,70.6,0,4.8,2,0,1,73.9,False,False,True,False,False
369,b.sc,7.11,68.2,0,9.3,0,0,1,71.8,False,False,False,False,True
370,b.tech,5.12,68.9,0,4.9,0,2,1,54.5,False,False,True,False,False
371,b.com,5.53,60.1,0,6.7,1,0,2,80.3,False,False,True,False,False
372,bca,0.79,55.4,1,7.9,0,1,1,37.6,True,False,False,False,False
373,diploma,3.36,55.9,0,8.9,1,1,2,45.6,False,False,False,False,True
374,b.tech,7.11,94.5,1,5.9,0,1,2,96.1,False,False,True,False,False
375,bca,1.29,56.0,0,5.4,0,2,1,19.7,False,False,False,False,True
376,ba,2.48,62.5,0,4.6,0,0,2,50.6,True,False,False,False,False
377,bca,5.42,70.2,0,4.5,0,1,1,47.8,True,False,False,False,False
378,bba,7.22,84.6,0,4.9,2,2,1,97.5,False,False,False,True,False
379,b.tech,0.47,86.6,0,8.1,0,2,1,45.0,False,False,False,True,False
380,ba,6.96,83.3,0,4.4,1,1,2,96.4,True,False,False,False,False
381,b.tech,1.76,58.2,0,7.9,0,0,0,22.9,False,True,False,False,False
382,b.com,6.89,49.8,1,9.2,1,1,1,76.4,False,False,True,False,False
383,bca,7.11,89.0,0,7.1,1,1,2,79.6,False,False,True,False,False
384,bba,6.2,92.5,0,9.6,0,2,1,71.0,False,False,False,True,False
385,bba,7.39,94.8,0,6.8,1,2,1,100.0,False,False,True,False,False
386,bba,7.69,91.5,0,6.8,0,0,1,90.6,False,True,False,False,False
387,b.tech,7.4,61.7,0,5.0,2,0,2,50.8,False,False,False,True,False
388,bba,4.11,49.2,0,7.8,1,1,2,67.0,False,True,False,False,False
389,ba,3.71,80.2,1,8.6,2,0,1,80.0,False,False,False,True,False
390,ba,0.84,79.0,0,5.2,0,2,2,61.5,False,False,False,True,False
391,b.sc,1.73,54.9,0,7.7,2,0,2,27.0,False,False,True,False,False
392,bba,5.22,77.2,1,6.5,2,2,0,96.0,False,False,True,False,False
393,bba,1.02,99.4,0,9.9,0,2,1,57.9,False,False,False,True,False
394,b.com,7.54,50.1,0,4.4,1,2,1,72.6,False,True,False,False,False
395,b.tech,1.82,62.7,1,6.4,2,1,1,65.9,False,False,False,False,True
396,b.tech,0.7,63.5,0,6.5,0,0,1,31.3,False,False,True,False,False
397,b.com,1.88,52.8,0,6.8,1,0,0,41.1,False,False,True,False,False
398,ba,0.39,87.3,0,5.8,0,0,1,25.5,True,False,False,False,False
399,diploma,1.33,82.4,0,5.7,0,2,1,26.7,False,False,False,True,False
400,bca,4.7,53.0,0,6.1,0,1,2,57.0,False,False,True,False,False
401,ba,2.31,91.5,0,5.0,0,0,1,74.3,True,False,False,False,False
402,b.com,6.41,65.5,0,4.8,0,0,1,75.5,False,False,True,False,False
403,b.sc,3.24,73.1,0,9.4,1,1,0,68.8,False,False,False,False,True
404,b.tech,5.71,81.1,0,7.0,0,2,2,62.7,False,False,True,False,False
405,b.tech,5.67,92.4,0,8.7,0,0,2,76.3,False,False,False,False,True
406,diploma,1.09,53.6,0,6.1,1,1,1,45.7,False,False,False,False,True
407,b.tech,0.45,75.5,0,9.6,2,1,2,53.5,False,False,False,True,False
408,diploma,6.74,80.3,0,8.9,1,2,1,78.1,True,False,False,False,False
409,bba,5.61,93.2,0,9.8,1,2,1,100.0,False,False,False,False,True
410,bba,1.4,86.3,0,8.6,0,2,1,59.4,False,False,True,False,False
411,diploma,5.44,94.9,0,8.3,1,0,2,70.5,True,False,False,False,False
412,bca,2.64,44.5,0,7.6,1,2,1,73.7,True,False,False,False,False
413,b.sc,0.45,65.5,0,8.8,1,2,1,42.9,False,True,False,False,False
414,diploma,1.83,58.4,0,5.9,2,2,2,56.4,False,False,False,False,True
415,b.sc,6.05,69.8,0,4.4,2,1,1,76.6,True,False,False,False,False
416,ba,3.13,88.6,0,6.2,1,0,1,47.4,False,False,False,True,False
417,bba,4.36,69.6,0,8.6,1,2,1,76.0,False,False,False,False,True
418,b.sc,1.09,42.1,0,4.6,1,0,2,19.599,False,False,True,False,False
419,bba,0.74,80.2,0,9.4,1,1,2,69.5,False,False,True,False,False
420,bba,1.91,40.6,0,7.2,0,0,2,36.7,True,False,False,False,False
421,diploma,3.78,45.9,0,8.8,1,2,0,56.1,False,False,False,False,True
422,diploma,6.78,83.7,0,7.1,1,0,1,81.5,False,False,True,False,False
423,b.com,6.11,89.9,0,9.0,1,2,1,100.0,True,False,False,False,False
424,bba,1.28,59.1,0,9.9,2,0,1,35.6,False,False,False,False,True
425,bca,0.57,74.1,0,8.9,1,0,1,38.1,False,False,False,False,True
426,b.tech,1.8,72.8,0,9.3,2,2,1,80.9,False,False,False,True,False
427,bba,6.82,43.3,1,8.9,1,1,1,82.3,False,False,True,False,False
428,diploma,4.13,72.7,0,6.7,1,2,1,64.6,False,False,True,False,False
429,b.tech,6.46,40.7,0,6.1,0,1,1,52.8,False,False,True,False,False
430,bca,2.96,89.2,0,7.4,1,1,2,44.4,False,False,False,False,True
431,b.tech,4.72,84.9,0,5.2,2,1,1,78.2,False,False,False,False,True
432,b.com,4.76,57.0,0,6.6,2,0,1,59.9,True,False,False,False,False
433,bca,5.01,55.7,0,4.8,1,2,2,74.8,False,False,True,False,False
434,diploma,3.76,51.4,0,5.8,0,1,1,45.0,False,False,False,False,True
435,bca,1.91,97.2,0,8.2,2,1,2,64.7,False,False,False,False,True
436,bca,3.43,90.7,0,4.4,0,0,1,57.3,True,False,False,False,False
437,b.sc,7.8,90.3,0,9.5,2,1,1,96.3,False,False,True,False,False
438,bca,2.18,68.0,1,4.3,0,1,1,32.1,False,False,False,True,False
439,bba,5.8,88.7,0,5.5,2,2,1,97.9,True,False,False,False,False
440,diploma,7.56,75.5,1,9.7,2,1,1,87.0,False,False,True,False,False
441,bba,4.53,58.0,1,9.2,1,0,1,61.9,True,False,False,False,False
442,b.tech,3.91,65.8,0,4.6,2,2,1,59.1,False,False,True,False,False
443,ba,0.97,64.5,1,9.2,1,0,1,63.8,True,False,False,False,False
444,bca,6.03,61.1,0,9.1,2,2,0,61.3,False,False,False,True,False
445,bca,7.29,54.5,0,6.9,0,2,0,79.4,False,False,False,True,False
446,b.com,7.85,63.9,0,9.2,1,0,0,100.0,False,False,True,False,False
447,b.sc,1.61,76.0,0,6.9,1,2,2,32.0,False,True,False,False,False
448,diploma,7.36,51.8,0,4.9,2,0,1,85.9,True,False,False,False,False
449,bca,2.96,48.5,0,5.4,2,1,1,49.0,True,False,False,False,False
450,diploma,4.95,81.4,0,6.0,2,0,1,77.6,False,False,False,True,False
451,bba,1.79,71.6,0,6.0,2,1,1,37.3,False,False,False,False,True
452,bca,1.99,61.1,1,8.4,2,1,1,61.9,False,False,False,True,False
453,b.com,4.95,94.5,0,5.3,0,1,0,62.0,False,True,False,False,False
454,bca,3.88,67.7,0,8.5,0,1,0,52.3,True,False,False,False,False
455,ba,7.72,59.9,0,7.3,2,1,1,82.5,False,False,False,False,True
456,bca,2.12,53.0,1,7.6,0,1,1,30.3,False,False,False,False,True
457,b.sc,7.02,59.4,0,8.3,2,0,1,57.6,False,False,True,False,False
458,b.com,3.68,56.4,0,8.7,1,0,2,39.7,False,True,False,False,False
459,b.sc,1.08,92.0,0,6.3,1,1,2,62.1,False,False,False,False,True
460,b.com,1.91,93.5,1,8.1,0,0,2,55.0,True,False,False,False,False
461,bca,6.05,64.8,0,4.3,1,0,1,69.7,False,True,False,False,False
462,b.tech,6.61,55.7,0,8.6,0,0,2,54.5,False,False,False,True,False
463,bca,0.32,47.8,0,8.6,2,0,0,38.1,False,False,False,False,True
464,bca,3.28,83.0,0,9.8,1,0,1,60.8,False,False,False,False,True
465,bba,3.95,92.7,0,5.1,0,1,1,72.2,False,False,False,False,True
466,bba,4.92,64.7,0,4.8,2,2,1,71.3,False,True,False,False,False
467,b.tech,5.2,92.5,0,9.5,0,0,1,66.6,False,False,False,False,True
468,bba,6.64,54.9,0,6.0,0,0,0,58.3,False,True,False,False,False
469,b.sc,2.19,76.5,0,7.6,2,2,0,60.4,False,True,False,False,False
470,b.sc,0.9,44.9,0,9.7,2,1,1,45.4,False,False,False,False,True
471,diploma,1.49,73.8,0,8.1,2,1,0,61.6,False,False,True,False,False
472,bba,7.49,78.3,0,5.6,2,2,0,87.8,True,False,False,False,False
473,diploma,4.37,78.7,0,4.8,0,0,2,67.0,False,False,False,True,False
474,ba,1.75,86.7,1,6.1,1,1,1,39.9,False,False,False,True,False
475,b.com,6.29,45.7,0,8.0,0,0,1,59.5,False,False,True,False,False
476,diploma,4.7,56.7,0,9.7,1,0,2,62.4,False,False,True,False,False
477,bba,2.94,81.6,1,4.4,0,2,1,50.1,False,False,False,False,True
478,diploma,0.15,75.5,0,6.6,2,2,1,52.2,False,False,True,False,False
479,b.tech,6.26,97.0,0,8.8,1,2,1,84.5,False,False,True,False,False
480,ba,5.74,87.1,0,9.2,0,1,1,79.8,False,False,True,False,False
481,bca,2.1,68.3,0,9.1,0,0,0,38.8,False,False,False,True,False
482,bca,2.12,72.0,0,8.7,0,1,2,62.6,False,True,False,False,False
483,bca,2.17,79.6,0,5.1,0,0,0,37.0,False,False,False,False,True
484,b.sc,5.36,40.6,0,6.1,0,0,1,67.0,False,False,True,False,False
485,ba,2.35,61.9,0,7.5,1,2,0,59.2,False,False,True,False,False
486,b.tech,2.48,47.3,0,4.8,0,0,0,27.2,False,False,False,True,False
487,bca,3.01,54.4,0,6.4,2,0,2,64.7,False,True,False,False,False
488,bba,7.84,89.8,0,5.3,0,0,1,97.1,False,True,False,False,False
489,b.sc,3.68,72.9,0,5.8,1,1,1,53.1,False,False,False,True,False
490,bca,3.02,91.6,0,8.8,2,1,1,72.5,False,True,False,False,False
491,bca,3.76,93.3,0,8.1,2,2,1,93.8,True,False,False,False,False
492,b.tech,5.75,88.4,0,4.1,0,2,1,72.7,False,False,False,True,False
493,b.tech,7.07,85.7,0,9.6,2,0,1,89.4,False,False,True,False,False
494,b.sc,7.91,50.0,0,7.2,1,1,2,73.7,False,True,False,False,False
495,b.tech,3.89,56.2,0,7.9,2,1,0,77.0,False,True,False,False,False
496,ba,3.68,82.2,1,7.7,1,2,1,81.5,False,False,False,True,False
497,diploma,2.64,58.1,0,4.4,2,0,1,39.5,False,False,False,False,True
498,b.tech,6.23,62.5,0,9.3,1,2,0,84.9,True,False,False,False,False
499,bba,5.24,96.2,0,8.1,0,2,0,71.5,False,False,False,True,False
500,b.com,2.91,82.4,0,5.5,2,0,2,71.0,False,False,False,False,True
501,bca,4.15,46.4,0,4.5,2,0,1,46.7,False,False,False,True,False
502,ba,1.65,83.3,0,9.9,0,2,1,66.7,True,False,False,False,False
503,bba,5.55,87.6,0,9.6,0,0,1,85.8,False,False,True,False,False
504,diploma,2.02,94.8,0,8.3,2,2,1,48.3,False,False,False,True,False
505,b.tech,2.8,81.1,0,7.2,1,2,2,62.4,False,True,False,False,False
506,b.com,0.54,45.7,0,7.6,0,2,2,23.1,True,False,False,False,False
507,b.sc,1.76,85.9,0,7.0,2,0,1,68.1,False,False,False,False,True
508,b.sc,1.56,79.4,0,9.2,2,0,1,34.7,False,False,False,False,True
509,bba,5.88,67.4,0,8.4,2,0,1,52.9,False,False,False,True,False
510,b.tech,5.56,85.6,0,4.4,1,0,1,88.4,False,False,True,False,False
511,b.com,4.31,71.5,0,6.0,2,2,2,64.7,False,True,False,False,False
512,b.tech,3.1,95.9,0,8.3,0,0,2,43.7,False,False,False,True,False
513,bba,7.12,95.9,0,9.9,0,2,0,85.4,True,False,False,False,False
514,bca,7.07,53.5,0,8.6,2,2,0,88.9,False,True,False,False,False
515,ba,4.82,66.4,1,7.0,1,1,1,70.9,False,False,True,False,False
516,ba,5.26,51.9,0,8.6,1,1,1,78.5,True,False,False,False,False
517,ba,6.37,59.8,0,8.3,1,0,1,70.8,False,False,True,False,False
518,b.sc,5.78,53.4,0,8.3,0,1,1,82.2,False,False,False,True,False
519,b.com,1.8,70.7,0,9.7,0,2,0,52.4,False,True,False,False,False
520,diploma,4.03,40.6,0,7.7,2,0,1,50.4,False,True,False,False,False
521,b.tech,1.22,87.5,0,7.1,2,2,1,56.0,True,False,False,False,False
522,bca,6.48,49.5,0,8.5,0,1,1,59.4,True,False,False,False,False
523,b.sc,5.23,56.4,0,9.3,1,1,1,91.5,False,False,True,False,False
524,b.tech,7.83,50.5,0,7.8,2,0,2,62.6,False,False,False,False,True
525,b.sc,1.09,61.2,0,4.1,2,0,0,23.6,False,False,False,False,True
526,b.sc,4.08,44.6,0,4.4,2,1,2,52.6,False,False,False,True,False
527,b.com,5.79,91.5,0,9.0,2,1,1,100.0,False,False,False,True,False
528,bca,6.94,64.9,0,7.0,0,1,1,64.4,False,False,True,False,False
529,diploma,6.83,95.5,0,9.9,0,0,1,80.5,False,True,False,False,False
530,bba,1.62,42.8,0,5.3,1,2,1,40.7,False,False,False,False,True
531,b.sc,7.86,50.4,0,8.2,0,1,0,74.5,False,False,False,False,True
532,diploma,7.85,90.1,0,6.5,2,2,1,100.0,False,False,True,False,False
533,bca,7.75,67.8,0,4.1,0,1,2,86.7,True,False,False,False,False
534,b.tech,4.91,43.6,0,6.2,2,1,2,83.0,False,False,False,False,True
535,b.com,6.66,42.8,0,5.2,0,0,2,59.7,False,False,False,False,True
536,bca,0.61,93.7,0,7.3,2,0,2,62.5,True,False,False,False,False
537,b.tech,2.04,55.7,0,9.2,0,1,0,32.9,False,False,True,False,False
538,b.tech,0.74,64.7,0,9.9,0,0,1,38.9,False,True,False,False,False
539,bba,4.04,93.8,0,7.3,0,0,1,60.6,True,False,False,False,False
540,b.com,7.72,80.1,0,9.6,2,1,1,91.9,False,False,False,False,True
541,ba,5.19,86.2,0,9.2,2,2,1,87.4,False,False,False,False,True
542,bca,3.69,68.3,0,5.2,0,1,1,56.6,False,True,False,False,False
543,ba,6.34,81.7,0,4.2,0,0,0,67.7,False,True,False,False,False
544,bba,4.4,75.1,0,9.2,2,1,2,63.1,False,True,False,False,False
545,b.tech,3.66,50.2,0,7.4,2,0,1,46.0,False,False,True,False,False
546,b.tech,5.03,74.4,0,8.7,2,1,1,67.5,False,False,True,False,False
547,b.sc,4.09,95.5,0,7.9,2,0,2,81.5,False,False,True,False,False
548,b.sc,5.13,60.7,0,5.4,1,2,1,72.3,True,False,False,False,False
549,b.com,6.42,69.6,0,6.7,2,2,1,89.9,False,False,True,False,False
550,bca,3.7,65.0,0,6.1,2,1,1,49.7,False,True,False,False,False
551,b.sc,3.32,81.3,0,8.2,1,2,1,68.2,True,False,False,False,False
552,b.tech,4.47,77.6,0,4.3,1,2,1,77.2,False,False,False,False,True
553,b.sc,7.24,68.6,0,6.7,1,1,1,75.2,False,False,False,True,False
554,b.com,3.38,42.8,0,5.5,2,0,1,61.7,False,False,False,True,False
555,b.sc,6.78,55.9,0,8.2,0,0,2,70.2,False,False,False,False,True
556,b.sc,4.94,58.9,0,6.8,1,2,2,64.8,False,False,True,False,False
557,bba,0.1,83.9,0,8.2,2,1,2,60.0,False,False,False,True,False
558,b.tech,3.81,63.8,0,8.8,0,1,1,56.2,False,False,False,False,True
559,b.sc,1.68,62.7,0,8.6,1,0,0,31.0,False,False,False,True,False
560,bca,1.2,66.8,1,9.5,1,1,1,50.3,False,False,True,False,False
561,b.tech,1.88,65.9,0,4.6,0,1,2,38.9,False,True,False,False,False
562,b.tech,5.7,83.1,0,4.5,0,1,2,57.6,False,False,False,False,True
563,b.tech,5.02,80.2,1,5.4,1,1,1,61.1,False,False,False,False,True
564,ba,4.29,85.8,0,6.7,0,2,2,56.1,True,False,False,False,False
565,bba,3.96,52.4,0,7.0,1,2,1,59.8,False,True,False,False,False
566,bba,3.11,84.5,0,9.4,2,0,2,59.7,False,False,False,True,False
567,bba,7.09,57.8,0,9.9,1,0,1,69.4,False,False,False,True,False
568,b.tech,7.46,40.6,1,6.0,2,1,1,85.2,False,False,True,False,False
569,b.com,6.12,78.4,0,9.7,1,1,0,100.0,False,True,False,False,False
570,bba,2.31,40.7,0,5.5,1,1,1,32.2,False,False,False,False,True
571,bba,7.31,45.9,1,5.1,0,0,2,72.4,True,False,False,False,False
572,b.com,6.55,42.5,0,8.1,1,0,1,77.9,False,False,True,False,False
573,bca,0.99,76.4,0,6.3,0,2,1,50.4,False,False,True,False,False
574,bca,2.73,52.5,0,8.8,2,2,1,59.5,False,True,False,False,False
575,bca,2.62,88.5,0,9.4,0,2,1,64.0,False,False,False,False,True
576,bca,5.84,61.4,0,7.4,0,0,0,66.8,False,False,True,False,False
577,diploma,4.19,60.1,1,9.2,1,1,2,59.7,False,False,True,False,False
578,bca,2.14,70.9,0,5.9,2,2,2,68.0,False,False,True,False,False
579,bba,1.85,86.5,0,4.4,2,1,1,64.2,True,False,False,False,False
580,b.com,3.66,81.8,0,7.3,1,0,2,67.3,True,False,False,False,False
581,b.com,5.33,52.4,0,9.8,1,0,2,63.5,False,False,True,False,False
582,bca,4.07,85.8,0,7.7,1,1,1,77.1,False,False,True,False,False
583,b.com,2.09,70.4,0,8.4,2,2,1,62.5,False,False,True,False,False
584,bba,4.96,99.2,0,9.5,2,0,2,100.0,True,False,False,False,False
585,ba,7.91,71.0,0,8.7,0,1,1,73.8,False,False,False,True,False
586,b.com,1.41,57.2,0,7.6,2,2,0,53.2,False,True,False,False,False
587,ba,4.23,85.7,0,8.9,0,0,2,91.6,True,False,False,False,False
588,b.tech,3.01,41.8,0,6.0,2,0,1,43.6,False,True,False,False,False
589,bba,1.75,83.5,0,7.5,1,2,0,52.2,True,False,False,False,False
590,b.tech,7.0,72.6,0,9.3,2,2,2,97.6,False,False,False,False,True
591,b.tech,7.66,50.5,0,6.5,1,1,1,62.4,False,False,False,False,True
592,b.sc,2.8,41.4,0,8.9,0,0,2,53.0,False,False,False,True,False
593,ba,2.78,42.8,0,8.4,0,1,2,37.1,False,False,False,False,True
594,b.com,0.73,44.9,1,6.0,0,1,0,32.3,True,False,False,False,False
595,diploma,4.94,69.3,0,7.9,2,0,1,74.9,True,False,False,False,False
596,diploma,0.21,82.5,0,6.6,2,0,1,46.7,True,False,False,False,False
597,b.com,3.97,48.0,0,6.1,2,2,2,59.0,False,True,False,False,False
598,diploma,1.22,49.5,0,8.2,1,1,1,38.9,False,False,True,False,False
599,b.tech,5.38,88.8,0,4.9,1,2,1,74.8,False,False,False,True,False
600,b.sc,7.43,53.7,1,8.0,2,0,1,90.5,True,False,False,False,False
601,b.com,0.71,89.7,0,4.9,0,2,2,39.5,False,False,False,False,True
602,diploma,6.22,45.7,0,6.9,2,2,2,100.0,False,True,False,False,False
603,ba,6.64,90.2,0,8.6,1,2,1,89.9,False,False,False,False,True
604,bba,1.41,84.0,0,8.0,0,2,2,67.9,True,False,False,False,False
605,bba,7.38,48.9,0,6.3,2,2,1,82.3,True,False,False,False,False
606,ba,4.97,60.3,0,6.7,0,1,1,55.5,False,False,False,True,False
607,diploma,4.28,60.0,0,5.5,0,1,0,47.9,False,True,False,False,False
608,diploma,5.37,48.0,0,6.5,2,1,1,83.9,False,False,False,True,False
609,ba,2.3,62.6,0,9.4,0,1,1,48.8,False,False,False,False,True
610,bba,0.2,80.7,0,9.1,2,1,1,44.9,False,True,False,False,False
611,bba,3.54,83.8,0,4.6,0,2,1,45.6,False,False,True,False,False
612,bba,5.95,52.2,0,5.1,2,2,1,79.1,False,True,False,False,False
613,b.tech,7.35,83.3,0,4.2,0,0,2,75.6,False,False,False,False,True
614,b.sc,3.44,56.0,0,6.5,0,1,2,58.0,False,False,False,True,False
615,diploma,2.11,42.6,0,9.0,0,0,2,34.3,False,False,True,False,False
616,b.sc,1.05,51.7,0,7.5,1,2,1,48.2,False,False,True,False,False
617,bba,7.48,60.5,1,5.4,2,1,1,97.1,True,False,False,False,False
618,diploma,1.85,42.2,0,6.4,0,2,0,25.2,False,False,False,False,True
619,bba,7.29,45.7,0,4.6,0,1,2,74.7,False,False,False,True,False
620,b.sc,1.47,61.4,1,6.3,1,1,2,25.6,False,True,False,False,False
621,diploma,0.15,95.5,0,6.2,1,1,1,50.1,False,False,False,True,False
622,b.tech,1.79,78.1,0,5.6,1,1,0,44.0,False,True,False,False,False
623,bca,3.94,96.1,0,5.3,0,0,1,53.7,False,False,False,False,True
624,b.sc,2.79,42.2,0,5.3,0,0,1,39.4,False,False,False,True,False
625,bba,7.26,92.1,0,4.9,1,2,1,100.0,False,False,True,False,False
626,ba,4.36,48.1,0,4.8,2,1,1,59.4,False,False,False,True,False
627,ba,0.94,54.2,0,9.9,2,1,1,42.3,False,False,False,False,True
628,b.com,5.0,46.0,0,7.9,0,1,0,47.4,False,False,False,True,False
629,ba,3.11,64.7,0,7.8,0,1,0,39.1,False,False,True,False,False
630,diploma,5.43,52.1,0,6.4,2,1,0,61.5,False,True,False,False,False
631,bca,6.29,84.4,0,5.0,0,1,0,76.8,False,False,False,True,False
632,b.com,7.88,85.3,0,6.9,2,0,1,94.1,False,False,False,True,False
633,diploma,4.61,57.4,0,6.3,2,2,1,65.6,False,False,False,True,False
634,diploma,2.93,88.0,0,5.5,2,1,1,60.3,False,False,False,True,False
635,bba,3.47,49.8,0,8.6,0,2,2,71.6,True,False,False,False,False
636,bba,3.22,42.4,0,5.4,2,0,2,52.3,False,True,False,False,False
637,b.tech,3.6,49.9,0,8.3,0,0,2,48.5,False,True,False,False,False
638,ba,0.24,54.7,0,4.8,2,0,2,26.5,True,False,False,False,False
639,b.sc,1.98,43.0,1,7.0,2,0,1,37.0,False,False,False,True,False
640,b.sc,7.9,46.6,1,8.1,1,1,1,90.6,False,False,False,False,True
641,diploma,7.42,58.2,0,8.1,1,2,0,95.5,True,False,False,False,False
642,b.sc,0.39,91.1,1,9.9,1,0,1,28.1,False,True,False,False,False
643,bba,7.84,91.3,0,6.7,2,2,1,100.0,True,False,False,False,False
644,diploma,6.34,99.4,0,6.3,2,0,0,92.7,False,False,False,True,False
645,bba,0.08,45.9,0,8.5,0,0,1,19.599,False,True,False,False,False
646,bca,7.31,40.6,0,4.4,0,1,2,73.3,True,False,False,False,False
647,bca,7.68,73.9,0,7.0,1,0,1,100.0,False,False,False,False,True
648,ba,5.03,76.2,1,9.2,1,2,1,64.5,False,False,True,False,False
649,diploma,6.31,54.2,0,5.6,1,2,0,61.6,False,False,True,False,False
650,diploma,2.66,87.8,0,7.0,0,1,2,55.3,True,False,False,False,False
651,b.com,4.58,97.4,0,5.0,0,2,0,56.4,False,True,False,False,False
652,bca,5.85,59.9,0,9.7,0,2,2,74.9,False,False,False,True,False
653,b.sc,4.49,96.8,0,9.1,0,2,1,78.8,False,True,False,False,False
654,b.tech,2.44,46.3,1,8.6,0,2,1,47.3,False,False,True,False,False
655,ba,5.19,68.5,0,4.9,2,0,1,62.1,False,False,False,False,True
656,bba,6.71,51.8,1,7.0,2,2,1,88.8,True,False,False,False,False
657,bba,6.69,75.1,0,5.3,1,0,2,80.9,True,False,False,False,False
658,bca,1.06,44.3,0,9.5,2,0,2,29.2,False,False,False,False,True
659,b.com,3.56,70.3,0,9.6,2,0,2,63.7,False,False,False,True,False
660,bca,0.31,50.4,0,8.4,1,0,0,45.2,False,False,True,False,False
661,diploma,5.06,65.0,0,7.9,0,2,1,70.5,False,True,False,False,False
662,b.tech,1.94,81.3,0,5.5,1,1,0,39.6,False,False,False,False,True
663,ba,7.44,60.0,0,4.4,1,2,1,77.6,False,False,False,True,False
664,b.sc,4.95,72.4,0,9.0,0,1,1,54.2,True,False,False,False,False
665,bba,3.2,98.3,0,5.4,0,0,2,30.3,False,False,False,False,True
666,b.com,5.85,92.5,0,5.6,2,0,1,75.2,False,False,False,False,True
667,b.sc,1.66,99.4,0,5.5,0,1,1,59.9,False,False,True,False,False
668,b.sc,0.73,50.6,0,6.1,0,0,1,34.7,False,False,True,False,False
669,b.com,0.7,69.6,0,5.9,2,0,1,19.599,False,False,False,False,True
670,b.tech,4.66,87.1,0,5.5,0,2,1,91.4,False,False,False,False,True
671,b.tech,7.11,95.7,0,4.8,2,1,1,95.3,True,False,False,False,False
672,bba,1.78,54.5,0,8.7,1,2,1,47.6,False,False,False,False,True
673,diploma,6.08,99.3,0,9.7,1,0,2,79.5,False,False,False,False,True
674,ba,0.3,66.5,0,4.9,0,2,1,40.3,False,True,False,False,False
675,diploma,2.83,86.3,0,7.5,2,2,1,57.8,False,False,False,False,True
676,b.sc,5.23,71.1,0,6.6,1,1,2,55.5,False,False,True,False,False
677,diploma,6.61,57.9,0,6.7,1,0,0,88.7,False,False,False,False,True
678,bba,7.55,46.5,0,8.5,0,1,2,71.3,False,False,False,False,True
679,bca,5.06,49.7,0,8.5,2,1,1,59.9,False,True,False,False,False
680,b.tech,3.7,78.8,0,4.4,2,0,1,58.9,False,False,False,False,True
681,bba,0.49,73.2,0,9.4,2,1,1,68.7,False,True,False,False,False
682,b.com,2.21,66.0,0,4.1,0,0,1,46.2,False,False,False,False,True
683,diploma,7.38,77.6,0,6.6,0,1,2,95.7,True,False,False,False,False
684,bca,4.66,70.4,0,4.6,1,1,1,59.1,True,False,False,False,False
685,diploma,2.74,48.5,0,8.0,0,0,0,39.3,True,False,False,False,False
686,diploma,1.99,55.7,0,6.5,2,2,1,53.4,False,False,False,True,False
687,bca,0.91,65.9,0,4.8,1,2,0,55.7,True,False,False,False,False
688,b.sc,6.01,63.9,1,6.0,2,1,0,100.0,True,False,False,False,False
